item_id,price,developer,release_date
73181,5.99,Colossal Order Ltd.,2011-05-31
73031,0.99,Arrowhead Game Studios,2011-05-31
9992,1.99,Behaviour,2011-06-01
46490,7.99,Microids,2009-08-10
46480,7.99,Microids,2005-06-06
42718,14.99,Treyarch,2011-06-02
39160,14.99,Obsidian Entertainment,2011-06-20
57900,19.99,Gearbox Software,2011-06-13
102700,Free to Play,Red Duck Inc.,2011-06-14
9880,Free to Play,Cryptic Studios,2009-09-01
99900,Free to Play,Grey Havens,2011-06-14
22520,9.99,"Apus Software,Three Donkeys LLC",2011-06-13
73014,3.99,Colossal Order Ltd.,2011-06-14
7530,9.99,Reality Pump Studios,2011-06-14
95700,Free,Peter Brinson and Kurosh ValaNejad,2011-06-15
49470,19.99,Stainless Games Ltd,2011-06-15
91810,9.99,Bacon Wrapped Games,2011-05-20
49604,4.99,Cold Beam Games,2011-06-16
98210,5.99,Mode 7,2011-06-16
97000,9.99,Murudai,2011-06-17
46760,9.99,Totem Games,2011-06-21
46830,9.99,Totem games,2011-06-21
73035,2.99,Arrowhead Game Studios,2011-06-21
46840,9.99,Totem Games,2011-06-21
21100,19.99,Day 1 Studios,2011-06-21
73037,1.99,Arrowhead Game Studios,2011-06-21
73036,1.99,Arrowhead Game Studios,2011-06-21
24635,19.99,N3V Games,2011-06-22
901679,1.99,Arrowhead Game Studios,2011-06-21
25810,1.99,Paradox Interactive,2011-06-23
99100,14.99,Bedlam Games,2011-06-24
44660,3.99,SimBin,2011-06-23
90209,6.99,Giants Software,2011-06-24
25809,1.99,Paradox Interactive,2011-06-23
42903,4.99,Paradox Development Studio,2011-06-28
22631,4.99,Team17 Digital Ltd,2011-06-30
22634,4.99,Team17 Digital Ltd,2011-06-30
22633,4.99,Team17 Digital Ltd,2011-06-30
57656,2.99,Realmforge Studios,2011-07-01
22632,4.99,Team17 Digital Ltd,2011-06-30
94590,9.99,Telltale Games,2011-06-30
35425,7.99,Tripwire Interactive,2011-07-02
73192,3.99,Ageod,2011-07-18
105700,0.99,Secret Base,2011-07-18
72750,4.99,Obsidian Entertainment,2011-07-18
56538,6.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011-07-19
61100,4.99,YeaBoing,2011-07-19
65228,8.99,Dovetail Games,2011-07-19
55205,0.99,"Kaos Studios,Digital Extremes",2011-07-21
102200,9.99,Mystic Box,2011-07-20
64013,1.99,Digitalmindsoft,2011-07-21
15522,1.99,"Dejobaan Games, LLC",2011-07-22
63802,0.99,Lunar Giant,2011-07-22
92302,0.99,Extend Studio,2011-07-22
73183,2.99,Colossal Order Ltd.,2011-07-22
42210,6.99,HeR Interactive,2010-08-24
65790,4.99,Bohemia Interactive,2011-08-08
92803,1.99,Zachtronics,2011-07-22
57690,14.99,Haemimont Games,2011-09-01
42220,6.99,HeR Interactive,2011-06-28
42230,6.99,HeR Interactive,2010-06-29
111000,6.99,Total Eclipse,2011-08-10
73193,3.99,Ageod,2011-08-10
38740,6.99,Two Tribes,2011-08-11
99612,4.99,"Firaxis Games,Aspyr (Mac, Linux)",2011-08-11
99614,4.99,"Firaxis Games,Aspyr (Mac, Linux)",2011-08-11
91604,9.99,Coffee Stain Studios,2011-08-12
70120,4.99,exosyphen studios,2011-08-15
107200,9.99,MinMax Games Ltd.,2011-08-15
97108,3.99,TimeGate Studios,2011-08-16
97106,2.99,TimeGate Studios,2011-08-16
97107,3.99,TimeGate Studios,2011-08-16
56487,6.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011-08-16
72760,4.99,Obsidian Entertainment,2011-09-20
99910,Free to Play,Three Rings,2011-08-31
18070,14.99,Hothead Games,2011-08-31
55150,29.99,Relic,2011-09-05
63940,7.99,1C Company,2011-09-08
98400,14.99,Flying Wild Hog,2012-07-12
73194,3.99,Ageod,2011-09-06
46520,9.99,"Octane Games,Meridian4",2011-09-01
22230,9.99,ACE Team,2011-09-07
35450,19.99,Tripwire Interactive,2011-09-13
73185,5.99,Colossal Order Ltd.,2011-09-14
49473,4.99,Stainless Games Ltd,2011-09-14
73210,9.99,Paradox Development Studio,2011-09-15
110600,4.99,PomPom,2011-09-15
200080,6.99,HeR Interactive,2010-10-19
200440,9.99,Reality Pump Studios,2011-09-20
111400,4.99,NGD Studios,2011-09-21
57923,9.99,Gearbox Software,2011-10-11
48220,19.99,Blackhole,2011-10-13
9420,14.99,Gas Powered Games,2011-09-28
113200,4.99,Edmund McMillen and Florian Himsl,2011-09-28
90208,6.99,Giants Software,2011-09-29
200230,4.99,1C-Avalon,2011-09-29
9350,14.99,Gas Powered Games,2007-02-20
901776,18.99,Red Redemption,2011-09-29
201100,1.99,Steel Monkeys,2011-09-29
80202,2.99,Red Redemption,2011-09-29
80204,4.99,Red Redemption,2011-09-29
34842,1.99,City Interactive,2011-09-09
95900,5.99,"Games Farm,3Division",2011-09-30
80207,3.99,Red Redemption,2011-09-29
45770,19.99,Capcom Vancouver,2011-10-11
18080,1.99,Hothead Games,2011-10-11
200670,14.99,"Akella,.dat",2011-10-11
108210,Free to Play,Days of Wonder,2011-10-12
65231,8.99,Dovetail Games,2011-10-13
115100,9.99,Double Fine Productions,2011-10-14
47930,19.99,The Sims Studio,2011-10-18
41816,5.99,Positech Games,2011-10-17
201480,4.99,"Vlambeer,Croteam",2011-10-24
200910,4.99,Iridium Studios,2011-10-20
200130,4.99,Ideas Pad,2011-10-24
201490,9.99,b-Alive,2011-10-24
65610,14.99,Spellbound Studios,2011-10-24
43190,8.99,KTX Software,2011-10-24
102622,1.99,Robot Entertainment,2011-10-25
39270,6.99,Obsidian Entertainment,2011-10-25
24200,Free to Play,Daybreak Game Company,2011-11-02
57696,2.99,"Haemimont Games,Feral Interactive (Mac)",2011-11-03
71340,19.99,Devil's Details,2011-11-03
202670,6.99,HeR Interactive,2011-11-02
102623,2.99,Robot Entertainment,2011-11-08
115300,39.99,"Infinity Ward,Sledgehammer Games,Aspyr (Mac)",2011-11-08
110800,19.99,"Team Bondi,Rockstar Leeds",2011-11-08
110810,11.99,"Team Bondi,Rockstar Leeds",2011-11-08
64016,1.99,Digitalmindsoft,2011-11-09
94203,4.99,Final Form Games,2011-11-10
94202,2.99,Final Form Games,2011-11-10
202520,0.99,Trendy Entertainment,2011-11-11
202521,1.99,Trendy Entertainment,2011-11-11
61310,6.99,Cipher Prime Studios,2011-11-29
73092,2.99,Arrowhead Game Studios,2011-11-29
91100,9.99,Digital Reality,2011-11-21
73091,1.99,Arrowhead Game Studios,2011-11-29
34345,4.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2011-11-30
201272,1.59,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2011-11-30
73058,5.99,Arrowhead Game Studios,2011-11-29
25812,1.99,Paradox Interactive,2011-11-30
25811,1.99,Paradox Interactive,2011-11-30
46350,3.99,Unicorn Games Studio,2010-06-11
202200,19.99,Stardock Entertainment,2011-12-02
24083,12.99,"KrossRails,Dovetail Games",2011-12-01
113400,Free to Play,Reloaded Productions,2011-12-06
80340,4.99,Wadjet Eye Games,2012-01-13
64017,1.99,Digitalmindsoft,2011-12-12
35429,7.99,Tripwire Interactive,2011-12-07
201510,9.99,Team 6 Studios,2011-12-13
201877,3.99,Ubisoft Montreal,2011-12-13
203700,1.99,Trendy Entertainment,2011-12-13
57695,2.99,"Haemimont Games,Feral Interactive (Mac)",2011-12-14
23530,9.99,"Vicious Cycle Software, Inc.",2011-12-14
49475,2.99,Stainless Games Ltd,2011-12-14
55344,0.99,Relic,2011-12-15
55341,0.99,Relic,2011-12-15
98820,2.99,"Gaslamp Games, Inc.",2011-12-14
55340,0.99,Relic,2011-12-15
49337,4.99,Nitro Games,2011-12-15
55343,0.99,Relic,2011-12-15
201310,9.99,Egosoft,2011-12-15
35720,19.99,Frozenbyte,2013-06-06
204381,3.99,Trendy Entertainment,2011-12-15
203990,5.99,ASTRO PORT,2011-12-16
204030,9.99,Lionhead Studios,2011-12-19
200620,2.99,Avalanche Studios,2011-12-19
202452,2.99,Fakt Software,2011-12-19
204380,1.99,Trendy Entertainment,2011-12-20
55395,2.99,Volition,2011-12-20
200610,4.99,Avalanche Studios,2011-12-19
55471,2.99,Relic,2011-12-20
55473,2.99,Relic,2011-12-20
55472,2.99,Relic,2011-12-20
55470,2.99,Relic,2011-12-20
55347,9.99,Relic,2011-12-20
23553,0.99,"D3Publisher of America, Inc.",2011-12-20
23552,0.99,"D3Publisher of America, Inc.",2011-12-20
23551,0.99,"D3Publisher of America, Inc.",2011-12-20
23550,0.99,"D3Publisher of America, Inc.",2011-12-20
200390,7.99,Unigine Corp.,2012-01-25
65244,12.99,Dovetail Games,2012-01-26
24480,9.99,NeocoreGames,2012-01-27
24488,4.99,NEOCORE GAMES,2012-01-27
204340,9.99,Croteam,2005-10-11
203510,19.99,Lizsoft,2012-01-30
9900,Free to Play,Cryptic Studios,2010-02-02
204386,2.99,Trendy Entertainment,2012-01-31
204385,1.99,Trendy Entertainment,2012-01-31
57740,19.99,"Coreplay GmbH,Bigmoon Studios",2012-02-08
204390,9.99,RichMakeGame,2012-02-02
42968,9.99,Paradox Development Studio,2012-02-02
105800,9.99,Q-Games Ltd.,2012-02-02
105802,5.99,Q-Games Ltd.,2012-02-02
111100,4.99,Owlchemy Labs,2012-02-03
203210,9.99,Puppygames,2012-02-03
205160,0.99,inXile Entertainment,2012-02-14
203770,39.99,Paradox Development Studio,2012-02-14
203772,1.99,Paradox Interactive,2012-02-14
203773,1.99,Paradox Interactive,2012-02-14
92620,1.99,"WXP Games, LLC",2012-02-15
108710,9.99,Remedy Entertainment,2012-02-16
24065,19.99,Thomson Interactive,2010-05-05
73039,1.99,Arrowhead Game Studios,2012-02-16
10220,11.99,Trashmasters,2011-12-21
108110,13.99,Little Green Men Games,2012-02-16
65302,3.99,Hitbox Team,2012-02-17
200210,Free to Play,Wild Shadow Studios,2012-02-20
42905,1.99,Paradox Interactive,2012-02-20
55381,6.99,Volition,2012-02-21
204440,9.99,MumboJumbo,2012-02-22
205690,4.99,Brandon Brizzi,2012-02-22
201882,9.99,Ubisoft Montreal,2012-02-28
207490,19.99,"UBIart Montpellier,Feral Interactive (Mac)",2012-03-29
206760,9.99,Med-Art,2012-02-29
206521,5.99,Grey Havens,2012-02-29
65249,12.99,virtualRailroads,2012-03-01
206710,3.99,Colossal Order Ltd.,2012-02-29
108500,19.99,Strange Loop Games,2012-03-01
206690,4.99,Cobra Mobile,2012-03-01
205830,9.99,MumboJumbo,2012-03-01
108726,9.99,Remedy Entertainment,2012-03-02
47932,19.99,The Sims Studio,2012-03-06
115110,9.99,Double Fine Productions,2012-03-06
203560,4.99,Bootsnake Games,2012-03-02
65246,19.99,Aerosoft GmbH,2012-03-08
65253,8.99,Dovetail Games,2012-03-08
207420,2.99,Tribute Games Inc.,2012-03-14
73060,9.99,Most Wanted Entertainment,2012-03-14
207790,9.99,Trickstar Games,2012-03-08
207710,4.99,Nimbly Games,2012-03-15
204388,1.99,Trendy Entertainment,2012-03-15
71167,4.99,SEGA,2012-03-14
204382,3.99,Trendy Entertainment,2012-03-15
207250,3.99,3 Sprockets,2012-03-16
208110,9.99,Cyan Worlds,2012-03-16
208540,0.99,Trendy Entertainment,2012-03-16
19320,4.99,Strawdog Studios Ltd,2012-03-16
207320,14.99,Nihon Falcom,2012-03-19
65733,8.99,Bohemia Interactive,2012-03-20
204180,1.99,Eden Industries,2012-03-20
55382,6.99,Volition,2012-03-20
110630,4.99,PomPom Games,2012-03-21
102850,9.99,Trapdoor Inc.,2012-03-21
102510,9.99,"Big Huge Games,38 Studios",2012-03-20
201271,29.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2012-03-22
205840,9.99,Pendulo Studios,2012-03-22
109500,4.99,Pixelante Game Studios,2012-03-21
206416,2.99,Fakt Software,2012-03-23
208630,9.99,MumboJumbo,2012-03-28
208640,9.99,MumboJumbo,2012-03-28
205630,6.99,"Haemimont Games,Feral Interactive (Mac)",2012-03-29
206610,9.99,Reality Pump,2012-03-29
65252,8.99,Dovetail Games,2012-03-29
208541,3.99,Trendy Entertainment,2012-03-29
202310,9.99,BUGBEAR,2012-03-29
202690,14.99,Longbow Games,2012-03-30
204560,9.99,Cyanide,2012-04-04
65255,12.99,Dovetail Games,2012-04-05
207430,6.99,David Williamson,2012-04-05
202524,1.99,Trendy Entertainment,2012-04-05
213530,Free Demo,TAO,2012-04-06
213390,Free Demo,BitSits Games,2012-04-06
280720,19.99,Serious Brothers,2014-05-20
202370,6.99,TikGames,2012-04-09
206881,5.99,b-Alive,2012-04-19
40390,9.99,Piranha Bytes,2012-04-26
204383,3.99,Trendy Entertainment,2012-04-26
40391,1.99,Piranha Bytes,2012-04-27
40392,4.99,Piranha Bytes,2012-04-27
203750,14.99,Devil's Details,2012-04-27
209370,9.99,Love Conquers All Games,2012-04-27
98300,9.99,Signal Studios,2012-04-27
209373,4.99,Love Conquers All Games,2012-04-30
201277,5.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2012-05-01
55397,2.99,Volition,2012-05-01
65258,19.99,Dovetail Games,2012-05-03
108232,1.99,Days of Wonder,2012-05-24
206714,4.99,Colossal Order Ltd.,2012-05-15
203344,4.99,Coreplay GmbH,2012-05-15
41014,19.99,Croteam,2010-04-28
41019,4.99,Croteam,2012-05-15
210230,19.99,HeR Interactive,2012-05-16
211800,3.99,Black Market Games,2012-05-16
65256,8.99,Dovetail Games,2012-05-17
65218,12.99,Dovetail Games,2012-05-17
209100,29.99,Slant Six Games,2012-05-18
211010,9.99,Sigma Team Inc.,2012-05-18
205530,9.99,Positech Games,2012-05-17
90207,6.99,Giants Software,2012-05-18
108230,5.99,Days of Wonder,2012-05-24
108200,9.99,Days of Wonder,2012-05-24
208281,19.99,virtualRailroads,2012-05-24
208284,3.99,Dovetail Games,2012-05-31
207350,19.99,Nihon Falcom,2012-05-31
208545,1.99,Trendy Entertainment,2012-05-31
213370,14.99,Rockstar Studios,2012-05-31
204100,19.99,Rockstar Studios,2012-05-31
203766,1.99,Devil's Details,2012-06-01
203765,1.99,Devil's Details,2012-06-01
204182,0.99,Eden Industries,2012-06-04
212500,Play for Free!,"Standing Stone Games, LLC",2012-06-06
209790,9.99,Cipher Prime Studios,2012-06-13
207080,9.99,BlinkWorks Media,2012-06-12
42170,14.99,Fatshark,2012-06-12
213330,19.99,TT Games,2012-06-22
204900,2.99,Airtight Games,2012-06-21
212160,Free to Play,Nexon,2012-06-22
210561,7.99,Rebellion,2012-06-06
42696,14.99,"Infinity Ward,Sledgehammer Games,Raven Software,Aspyr (Mac)",2012-06-21
213030,4.99,Zeboyd Games,2012-06-25
203830,19.99,Daedalic Entertainment,2012-06-22
213195,34.99,"Standing Stone Games, LLC",2012-06-25
206480,Play for Free!,"Standing Stone Games, LLC",2012-06-25
212630,19.99,"Ubisoft Paris,Red Storm Entertainment",2012-06-26
210893,1.99,Paradox Development Studio,2012-06-26
203778,9.99,Paradox Development Studio,2012-06-26
200010,8.99,Airtight Games,2012-06-21
17080,Free to Play,Hi-Rez Studios,2012-06-27
210933,4.99,Tripwire Interactive,2012-07-05
214170,5.99,Larian Studios,2002-09-20
210892,1.99,Paradox Development Studio,2012-06-26
92622,1.99,"WXP Games, LLC",2012-07-06
205550,6.99,Sakari Indie &amp; GriN,2012-07-09
204384,3.99,Trendy Entertainment,2012-07-10
97368,0.99,Stainless Games,2012-07-11
97364,0.99,Stainless Games,2012-07-11
210041,0.99,"Capcom U.S.A., Inc.",2012-07-20
97371,0.99,Stainless Games,2012-07-11
97369,0.99,Stainless Games,2012-07-11
206522,39.99,Grey Havens,2012-07-12
210056,0.99,"Capcom U.S.A., Inc.",2012-07-20
210057,0.99,"Capcom U.S.A., Inc.",2012-07-20
210062,0.99,"Capcom U.S.A., Inc.",2012-07-24
210055,0.99,"Capcom U.S.A., Inc.",2012-07-20
48231,9.99,Limbic Entertainment GmhH,2012-07-12
210039,0.99,"Capcom U.S.A., Inc.",2012-07-20
210038,0.99,"Capcom U.S.A., Inc.",2012-07-20
210037,0.99,"Capcom U.S.A., Inc.",2012-07-20
210036,0.99,"Capcom U.S.A., Inc",2012-07-20
210035,0.99,"Capcom U.S.A., Inc.",2012-07-20
210052,0.99,"Capcom U.S.A., Inc.",2012-07-20
210043,0.99,"Capcom U.S.A., Inc.",2012-07-20
210064,0.99,"Capcom U.S.A., Inc.",2012-07-24
210063,0.99,"Capcom U.S.A., Inc.",2012-07-24
210065,0.99,"Capcom U.S.A., Inc.",2012-07-24
210067,0.99,"Capcom U.S.A., Inc.",2012-07-24
210066,0.99,"Capcom U.S.A., Inc.",2012-07-24
210069,12.99,"Capcom U.S.A., Inc.",2012-07-24
210072,2.99,"Capcom U.S.A., Inc.",2012-07-24
210073,2.99,"Capcom U.S.A., Inc.",2012-07-24
213350,14.99,Overhaul Games,2012-07-30
20828,2.99,Sidhe,2012-07-30
215200,9.99,KING Art,2012-07-30
214980,0.99,Paradox Development Studio,2012-07-31
215160,19.99,KING Art,2012-07-31
215000,1.99,Paradox Development Studio,2012-07-31
210068,12.99,"Capcom U.S.A., Inc.",2012-07-24
207650,9.99,Misfits Attic,2012-08-01
207380,5.99,Tennen-sozai,2012-08-02
207655,2.99,Misfits Attic,2012-08-01
207400,5.99,Tennen-sozai,2012-08-02
108233,1.99,Days of Wonder,2012-08-02
108700,9.99,"Remedy Entertainment Ltd.,Mountain Sheep Inc.,Cornfox &amp; Brothers Ltd.",2012-08-03
208355,12.99,Dovetail Games,2012-08-03
215243,2.99,United Front Games,2012-08-21
208365,8.99,Dovetail Games,2012-08-03
210931,4.99,Tripwire Interactive,2012-08-10
209270,4.99,Robot Entertainment,2012-08-10
208283,8.99,Dovetail Games,2012-08-09
115120,14.99,Double Fine Productions,2012-08-13
215241,1.99,United Front Games,2012-08-13
215240,1.99,United Front Games,2012-08-13
212010,7.99,Fishlabs Entertainment GmbH,2012-08-21
730,14.99,Valve,2012-08-21
208580,9.99,"Obsidian Entertainment,Aspyr (Mac, Linux, &amp; Windows Update)",2005-02-08
217290,9.99,Soldak Entertainment,2010-03-31
207670,1.99,Big Robot Ltd,2012-08-23
208292,19.99,Dovetail Games,2012-08-23
208341,7.99,Digital Train Model,2012-08-23
208342,7.99,Digital Train Model,2012-08-23
216458,0.99,"Monolith Productions, Inc.",2012-08-30
216454,3.99,"Monolith Productions, Inc.",2012-08-30
216447,6.99,"Monolith Productions, Inc.",2012-08-30
216449,3.99,"Monolith Productions, Inc.",2012-08-30
216444,5.99,"Monolith Productions, Inc.",2012-08-30
72000,9.99,Eyebrow Interactive,2012-09-07
216455,2.99,"Monolith Productions, Inc.",2012-08-30
216434,1.99,"Monolith Productions, Inc.",2012-08-30
216432,9.99,"Monolith Productions, Inc.",2012-08-30
216433,0.99,"Monolith Productions, Inc.",2012-08-30
216448,2.99,"Monolith Productions, Inc.",2012-08-30
216431,5.99,"Monolith Productions, Inc.",2012-08-30
216461,1.49,"Monolith Productions, Inc.",2012-08-30
216462,1.99,"Monolith Productions, Inc.",2012-08-30
206450,4.99,Freebird Games,2012-09-07
200260,19.99,"Rocksteady Studios,Feral Interactive (Mac)",2012-09-07
206440,9.99,Freebird Games,2011-11-01
214970,9.99,Aleksey Abramenko,2012-09-11
216468,29.99,"Monolith Productions, Inc.",2012-08-30
61730,6.99,Capybara Games,2012-09-11
214981,4.99,Paradox Interactive,2012-09-12
33934,8.99,Bohemia Interactive,2012-09-12
205950,7.99,Blit Software,2012-09-19
97350,4.99,Stainless Games,2012-09-19
204312,2.49,Ronimo Games,2012-09-19
204310,2.49,Ronimo Games,2012-09-19
204308,2.49,Ronimo Games,2012-09-19
204309,2.49,Ronimo Games,2012-09-19
204307,1.49,Ronimo Games,2012-09-19
204304,2.49,Ronimo Games,2012-09-19
48232,9.99,Limbic Entertainment GmbH,2012-09-27
210016,1.99,Slant Six Games,2012-09-24
210018,1.99,Slant Six Games,2012-09-24
210017,1.99,Slant Six Games,2012-09-24
210012,9.99,Slant Six Games,2012-09-24
210019,4.99,Slant Six Games,2012-09-24
210013,9.99,Slant Six Games,2012-09-24
205650,19.99,Frogwares,2012-09-25
214570,7.99,Edelweiss,2012-09-27
65740,32.99,Bohemia Interactive,2012-09-28
100980,99.99,Pilgway,2012-10-02
205063,5.99,Gaijin Games,2012-10-02
209670,19.99,Data Realms,2012-09-28
217962,2.99,City Interactive,2012-09-28
205060,9.99,Gaijin Games,2012-10-02
213230,9.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012-10-09
97380,0.99,Stainless Games,2012-10-10
97384,0.99,Stainless Games,2012-10-10
97385,0.99,Stainless Games,2012-10-10
97389,0.99,Stainless Games,2012-10-10
97381,0.99,Stainless Games,2012-10-10
206146,2.99,Ubisoft - San Francisco,2012-10-16
97388,0.99,Stainless Games,2012-10-10
97382,0.99,Stainless Games,2012-10-10
215510,4.99,Ratloop Asia,2012-10-15
208200,19.99,id Software,2012-10-15
207870,9.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012-10-16
215247,3.99,United Front Games,2012-10-16
215246,1.99,United Front Games,2012-10-16
222680,1.99,Trendy Entertainment,2012-10-16
210901,0.99,Paradox Interactive,2012-10-16
206141,2.99,Ubisoft - San Francisco,2012-10-16
206120,7.99,Ubisoft - San Francisco,2012-10-16
206133,2.99,Ubisoft - San Francisco,2012-10-16
206119,2.99,Ubisoft - San Francisco,2012-10-16
206117,2.99,Ubisoft - San Francisco,2012-10-16
206114,2.99,Ubisoft - San Francisco,2012-10-16
206113,2.99,Ubisoft - San Francisco,2012-10-16
206106,2.99,Ubisoft - San Francisco,2012-10-16
206111,2.99,Ubisoft - San Francisco,2012-10-16
206131,2.99,Ubisoft - San Francisco,2012-10-16
206144,2.99,Ubisoft - San Francisco,2012-10-16
206094,2.99,Ubisoft - San Francisco,2012-10-16
206156,2.99,Ubisoft - San Francisco,2012-10-16
206123,2.99,Ubisoft - San Francisco,2012-10-16
206122,2.99,Ubisoft - San Francisco,2012-10-16
206107,7.99,Ubisoft - San Francisco,2012-10-16
206102,7.99,Ubisoft - San Francisco,2012-10-16
206148,11.99,Ubisoft - San Francisco,2012-10-16
206142,7.99,Ubisoft - San Francisco,2012-10-16
206160,2.99,Ubisoft - San Francisco,2012-10-16
206140,2.99,Ubisoft - San Francisco,2012-10-16
206155,2.99,Ubisoft - San Francisco,2012-10-16
206101,2.99,Ubisoft - San Francisco,2012-10-16
206095,2.99,Ubisoft - San Francisco,2012-10-16
206099,2.99,Ubisoft - San Francisco,2012-10-16
205190,29.99,Ubisoft - San Francisco,2012-10-16
219910,19.99,Daedalic Entertainment,2012-10-16
218090,19.99,2x2 Games,2012-10-17
215470,7.99,Lukewarm Media,2012-10-29
206151,2.99,Ubisoft - San Francisco,2012-10-16
206118,2.99,Ubisoft - San Francisco,2012-10-16
223220,14.99,Black Forest Games,2012-10-22
205632,2.99,"Haemimont Games,Feral Interactive (Mac)",2012-10-23
200370,9.99,Zeal Game Studio,2012-10-23
209811,4.99,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012-10-23
219150,9.99,Dennaton Games,2012-10-23
215245,3.99,United Front Games,2012-10-23
215248,1.99,United Front Games,2012-10-23
204734,2.99,Fatshark,2012-10-23
209080,4.99,Muse Games,2012-10-29
4720,14.95,Monolith,2006-04-11
219760,5.99,Larian Studios,2004-04-27
73120,0.99,Arrowhead Game Studios,2012-10-29
219780,19.99,Larian Studios,2012-10-29
206174,2.99,Ubisoft - San Francisco,2012-10-30
206175,2.99,Ubisoft - San Francisco,2012-10-30
223470,9.99,Running With Scissors,2003-04-13
203680,14.99,Codemasters Birmingham,2012-11-13
220740,19.99,Daedalic Entertainment,2012-11-06
216130,14.99,Camel101 LLC,2012-11-02
113405,29.99,Reloaded Productions,2012-11-06
208830,2.99,Stainless Games,2012-11-07
200188,4.99,Team17 Digital Ltd,2012-11-07
205541,5.99,Positech Games,2012-11-09
207040,9.99,Digital Reality,2012-11-09
223730,9.99,Ankama,2012-11-09
222140,7.99,Neko Entertainment,2012-11-09
200490,12.99,Bohemia Interactive,2012-11-09
215309,0.99,Acquire,2012-11-09
215303,0.99,Acquire,2012-11-09
215311,0.99,Acquire,2012-11-09
202970,59.99,Treyarch,2012-11-12
202193,2.99,United Front Games,2012-11-13
215253,2.99,United Front Games,2012-11-13
220803,0.99,Codemasters Birmingham,2012-11-13
216331,1.99,United Front Games,2012-11-13
220805,0.99,Codemasters Birmingham,2012-11-13
220804,0.99,Codemasters Birmingham,2012-11-13
220806,0.99,Codemasters Birmingham,2012-11-13
220807,0.99,Codemasters Birmingham,2012-11-13
215930,6.99,I-deal Games,2004-03-08
